,issue_id,issue_comments,issue_desc,created_at,closed_at
2618,MODE-1249,"the maxPathLength is not being picked up because DEFAULT_MAX_PATH_LENGTH, instead of MAX_PATH_LENGTH, is being used in the values.get(..) method.

{code}
String maxPathLength = (String)values.get(DEFAULT_MAX_PATH_LENGTH);
{code}",,,
2674,MODE-1248,"JcrEngine passes incorrect property values to custom AuthenticationProviders,
given the following configuration in configRepository.xml:

{code:xml}
<mode:authenticationProvider jcr:name=""CustomProviderA"" 
                 mode:classname=""org.example.MyAppAuthorizationProvider"">
  <mode:appName>MyAppName</mode:appName>
</mode:authenticationProvider>
{code}

instead of ""MyAppName"" MyAppAuthorizationProvider.setAppName( ) is passed the name of the repository source.",,,
2675,MODE-1247,"This code works fine (note that ""in"" is a FileInputStream):
{code}
   Node file = root.addNode(filename, ""nt:file"");
   Node content = file.addNode(""jcr:content"", ""nt:resource"");
   content.setProperty(""jcr:data"", in);
{code}
 
But this code does not:
{code}
   Node file = root.addNode(filename, ""nt:file"");
   Node content = file.addNode(""jcr:content"", ""nt:resource"");
   Binary binary = session.getValueFactory().createBinary(in);
   content.setProperty(""jcr:data"", binary);
{code}
 
Reading the source code  it seems that the problem is in AbstractJcrNode.java:
{code}
    final JcrValue valueFrom( Binary value ) {
       ValueFactories factories = cache.factories();
        org.modeshape.graph.property.Binary binary = ((JcrBinary)value).binary();
        return new JcrValue(factories, cache, PropertyType.DATE, binary);
    }
{code}
DATE is wrong. No ?

Here's a link to the offending line: https://github.com/ModeShape/modeshape/blob/617b3ed4b24b55f97df8/modeshape-jcr/src/main/java/org/modeshape/jcr/AbstractJcrNode.java#L228",,,
2676,MODE-1246,"FileSystemConnectorCreateWorkspacesTest.shouldBeAbleToCreateThenDestroyThenRecreateWorkspace
is failing on Windows machines with following exception:

{code:java}

org.modeshape.graph.request.InvalidWorkspaceException: Could not create the
directory
""w:\workspace\brms-modeshape-single\modeshape\extensions\modeshape-connector-filesystem\something
bogus2011-08-23T09:29:12.920-04:00"" for the file system source ""Test
Repository""
 at
org.modeshape.connector.filesystem.FileSystemRepository.createDirectory(FileSystemRepository.java:112)
 at
org.modeshape.connector.filesystem.FileSystemRepository.getWorkspaceDirectory(FileSystemRepository.java:126)
 at
org.modeshape.connector.filesystem.FileSystemWorkspace.<init>(FileSystemWorkspace.java:100)
 at
org.modeshape.connector.filesystem.FileSystemRepository$FileSystemTransaction.getWorkspace(FileSystemRepository.java:192)
 at
org.modeshape.connector.filesystem.FileSystemRepository$FileSystemTransaction.getWorkspace(FileSystemRepository.java:165)
 at
org.modeshape.graph.connector.base.Repository.createWorkspace(Repository.java:236)
 at org.modeshape.graph.connector.base.Processor.process(Processor.java:452)
 at
org.modeshape.graph.request.processor.RequestProcessor.process(RequestProcessor.java:253)
 at org.modeshape.graph.connector.base.Connection.execute(Connection.java:115)
 at org.modeshape.graph.Graph.execute(Graph.java:288)
 at org.modeshape.graph.Graph$5.process(Graph.java:231)
 at
org.modeshape.graph.request.RequestBuilder.createWorkspace(RequestBuilder.java:89)
 at org.modeshape.graph.Graph$6.named(Graph.java:401)
 at
org.modeshape.graph.connector.test.WorkspaceConnectorTest.shouldBeAbleToCreateThenDestroyThenRecreateWorkspace(WorkspaceConnectorTest.java:300)

{code} 

I think that the problem is caused by directory name, because colons are not
allowed in directory name on Windows.",,,
2678,MODE-1245,"When using BRMS, ModeShape and a MySQL database, the server doesn't start, with the following exception appearing in the server log:


Caused by: org.drools.repository.RulesRepositoryException: Unable to checkin.
	at org.drools.repository.VersionableItem.checkin(VersionableItem.java:591)
	at org.drools.repository.RulesRepository.createPackage(RulesRepository.java:860)
	at org.drools.repository.RulesRepository.createPackage(RulesRepository.java:813)
	at org.drools.repository.RulesRepository.listPackages(RulesRepository.java:1379)
	at org.drools.repository.migration.MigrateDroolsPackage.migrate(MigrateDroolsPackage.java:43)
	at org.drools.repository.RulesRepository.checkForDataMigration(RulesRepository.java:148)
	at org.drools.repository.RulesRepository.<init>(RulesRepository.java:139)
	at org.drools.guvnor.server.repository.RepositoryStartupService.create(RepositoryStartupService.java:155)
	at org.drools.guvnor.server.repository.RepositoryStartupService.create(RepositoryStartupService.java:94)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:39)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25)
	at java.lang.reflect.Method.invoke(Method.java:597)
	at org.jboss.seam.util.Reflections.invoke(Reflections.java:22)
	at org.jboss.seam.intercept.RootInvocationContext.proceed(RootInvocationContext.java:31)
	at org.jboss.seam.intercept.SeamInvocationContext.proceed(SeamInvocationContext.java:56)
	at org.jboss.seam.transaction.RollbackInterceptor.aroundInvoke(RollbackInterceptor.java:28)
	at org.jboss.seam.intercept.SeamInvocationContext.proceed(SeamInvocationContext.java:68)
	at org.jboss.seam.core.MethodContextInterceptor.aroundInvoke(MethodContextInterceptor.java:44)
	at org.jboss.seam.intercept.SeamInvocationContext.proceed(SeamInvocationContext.java:68)
	at org.jboss.seam.intercept.RootInterceptor.invoke(RootInterceptor.java:107)
	at org.jboss.seam.intercept.JavaBeanInterceptor.interceptInvocation(JavaBeanInterceptor.java:166)
	at org.jboss.seam.intercept.JavaBeanInterceptor.invoke(JavaBeanInterceptor.java:102)
	at org.drools.guvnor.server.repository.RepositoryStartupService_$$_javassist_1.create(RepositoryStartupService_$$_javassist_1.java)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:39)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25)
	at java.lang.reflect.Method.invoke(Method.java:597)
	at org.jboss.seam.util.Reflections.invoke(Reflections.java:22)
	at org.jboss.seam.util.Reflections.invokeAndWrap(Reflections.java:138)
	at org.jboss.seam.Component.callComponentMethod(Component.java:2171)
	at org.jboss.seam.Component.callCreateMethod(Component.java:2094)
	at org.jboss.seam.Component.newInstance(Component.java:2054)
	... 74 more
Caused by: javax.jcr.ItemNotFoundException: Unable to find ""/{http://www.jcp.org/jcr/1.0}system/{http://www.jcp.org/jcr/1.0}versionStorage/{}49/{}c9/{}09/{}6f/{}02dc-4c69-ba72-41459f67293c/{}2011-08-23T23?03?07.194-05?00""; lowest existing path is ""/{http://www.jcp.org/jcr/1.0}system/{http://www.jcp.org/jcr/1.0}versionStorage/{}49/{}c9/{}09/{}6f/{}02dc-4c69-ba72-41459f67293c""
	at org.modeshape.jcr.SessionCache.findJcrNode(SessionCache.java:621)
	at org.modeshape.jcr.JcrVersionManager.checkin(JcrVersionManager.java:374)
	at org.modeshape.jcr.JcrVersionManager.checkin(JcrVersionManager.java:1722)
	at org.drools.repository.VersionableItem.checkin(VersionableItem.java:581)
	... 106 more

This works with the default H2 repo and postgres.
",,,
2679,MODE-1244,"In the admin-console, executing start/restart for Modeshape Engine produces the following NPE in the server log:

{code}
10:47:05,013 ERROR [modeshape] Exception in getAvailability
java.lang.NullPointerException
	at org.modeshape.rhq.plugin.util.ModeShapeManagementView.executeManagedOperation(ModeShapeManagementView.java:188)
	at org.modeshape.rhq.plugin.EngineComponent.getAvailability(EngineComponent.java:70)
	at sun.reflect.GeneratedMethodAccessor528.invoke(Unknown Source)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25)
	at java.lang.reflect.Method.invoke(Method.java:597)
	at org.rhq.core.pc.inventory.ResourceContainer$ComponentInvocationThread.call(ResourceContainer.java:525)
	at java.util.concurrent.FutureTask$Sync.innerRun(FutureTask.java:303)
	at java.util.concurrent.FutureTask.run(FutureTask.java:138)
	at java.util.concurrent.ThreadPoolExecutor$Worker.runTask(ThreadPoolExecutor.java:886)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:908)
	at java.lang.Thread.run(Thread.java:680)
{code}",,,
2684,MODE-1242,"JCR 1.0 suggested finding Repository instances in JNDI directly, using something like this:

{code}
InitialContext initCtx = new InitialContext();
Context envCtx = (Context) initCtx.lookup(""java:comp/env"");
Repository repository = (Repository) envCtx.lookup(""jcr/local"");
{code}

ModeShape's JndiRepositoryFactory can be used within web servers to deploy a ModeShape engine instance and register a particular Repository instance in JNDI.

However, JCR 2.0 changed this and instead uses the ServiceLoader mechanism and introduced a RepositoryFactory interface that allowed a different way to find a Repository instance:

{code}
Map<String, String> parameters = ...
for (RepositoryFactory factory : ServiceLoader.load(RepositoryFactory.class)) {
    repository = factory.getRepository(parameters);
    if (repository != null) break;
}
{code}

where the parameters are implementation-dependent. ModeShape expects a single ""{{org.modeshape.jcr.URL}}"" parameter whose value is a URL of several forms. However, the only JNDI form expects the **ModeShape engine** to be found in JNDI, and thus this is not compatible with the JndiRepositoryFactory approach described above.

Therefore, the RepositoryFactory should be changed to look for a JNDI URL that points directly to a Repository instance.",,,
2685,MODE-1241,"Calling jcrSession.getValueFactory().createBinary(is)) to upload a text file causes:

java.nio.channels.ClosedChannelException
	at sun.nio.ch.FileChannelImpl.ensureOpen(FileChannelImpl.java:88)
	at sun.nio.ch.FileChannelImpl.size(FileChannelImpl.java:289)
	at org.modeshape.graph.property.basic.FileInputStreamBinary.getSize(FileInputStreamBinary.java:81)
	at org.modeshape.connector.store.jpa.util.Serializer.serializeProperty(Serializer.java:315)
	at org.modeshape.connector.store.jpa.util.Serializer.serializeProperties(Serializer.java:186)
	at org.modeshape.connector.store.jpa.model.simple.SimpleJpaRepository$JpaNode.serializeProperties(SimpleJpaRepository.java:650)
	at org.modeshape.connector.store.jpa.model.simple.SimpleJpaRepository$JpaNode.setProperty(SimpleJpaRepository.java:784)
	at org.modeshape.graph.connector.map.MapRequestProcessor.process(MapRequestProcessor.java:397)


It appears the stream is being closed at:  org.modeshape.connector.store.jpa.util.Serializer.serializeProperty(Serializer.java:315)",,,
2692,MODE-1238,"In a simple JBoss Seam web app, using a Modeshape federated repository, and JBoss AS kit, new nodes/properties are not reflected in the query index until the server is restarted.",,,
2696,MODE-1237,"Executing a query with a subquery will result in an exception if the subquery happens to return no results. This is because subquery are transformed by the optimizer into a dependent query where the subquery is executed first and the results placed into the variables map (by a method in DependendentQueryComponent). However, an error in DependentQueryComponent will not add the empty results into the variables map.",,,
2700,MODE-1235,"(See: MODE-1232)

When creating a REFERENCE property from a JPA node to a filesystem node, in a federated repository, the reference appears to be created correctly, but attempt to de-reference it using Property.getNode() results in a javax.jcr.ItemNotFoundException.
",,,
2706,MODE-1234,"ModeShape uses an internal rule set to build the internal indexes used by the query engine to answer queries and searches. These rules are based upon the registered node types and determine how property values are to be treated, including (among other things) whether the value is to be treated as a string, an integer/float numeric value, a date, etc. For example, property definitions of type BOOLEAN result in the corresponding values being treated as numeric values with a range of [0,1]. Any property for which there is no rule (e.g., there is no property definition) is treated as a string.

So when custom node types are registered, ModeShape internally updates its indexing rule set. However, the problem is that the indexing logic was not using the new indexing rule sets. As a result, any nodes that used custom node types might have their properties stored in a non-ideal manner within the indexes.

In many cases, the query logic would still work, simply because of how the values are stored in the indexes. But the case of BOOLEAN property definitions is complicated by another error in the query processing logic that incorrectly converted the boolean value in criteria into a string value for comparison against the indexes.

Thus, for custom BOOLEAN property definitions, the two errors resulted in the *correct* query behavior, but for built-in BOOLEAN property definitions, queries using 'true' or 'false' for criteria values would not match the expected nodes.

For example, the following query would work:

{code}
SELECT * FROM [my:type] WHERE [my:type].[my:booleanProperty] = true
{code} 

whereas the following query would not:

{code}
SELECT * FROM [mix:versionable] WHERE [mix:versionable].[jcr:isCheckedIn] = true
{code}",,,
2719,MODE-1229,"I have a repository that has a disabled anonymous access using <anonymousUserRoles jcr:PrimaryType=""mode:option"" mode:value=""""/> as described in documentation. The attempt to obtain such repository ends with exception
{code}
2011-07-21 13:08:55,303 DEBUG [org.modeshape.jcr.JcrRepositoryFactory] (Thread-35) Could not load repository named 'test-secured'
javax.jcr.RepositoryException: Error starting the ""test-secured"" repository (check the configuration): Error starting the ""test-secured"" repository (check the configuration): null
        at org.modeshape.jcr.JcrEngine$JcrRepositoryHolder.getRepository(JcrEngine.java:824)
        at org.modeshape.jcr.JcrEngine.getRepository(JcrEngine.java:365)
        at org.modeshape.jboss.managed.JNDIManagedRepositories.getRepository(JNDIManagedRepositories.java:87)
        at org.modeshape.jcr.JcrRepositoryFactory.getRepository(JcrRepositoryFactory.java:153)
        at org.jboss.soa.modeshape.factory.RepositoryReferenceFactory.getServerRepository(RepositoryReferenceFactory.java:79)
        at org.jboss.soa.modeshape.factory.RepositoryReferenceFactory.getRepository(RepositoryReferenceFactory.java:31)
        at org.jboss.soa.modeshape.qa.tests.AuthenticationTest.logWithoutCredentials(AuthenticationTest.java:27)
        at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
        at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:57)
        at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
        at java.lang.reflect.Method.invoke(Method.java:616)
        at org.testng.internal.MethodHelper.invokeMethod(MethodHelper.java:641)
        at org.testng.internal.Invoker.invokeMethod(Invoker.java:677)
        at org.testng.internal.Invoker.invokeTestMethod(Invoker.java:850)
        at org.testng.internal.Invoker.invokeTestMethods(Invoker.java:1154)
        at org.testng.internal.TestMethodWorker.invokeTestMethods(TestMethodWorker.java:137)
        at org.testng.internal.TestMethodWorker.run(TestMethodWorker.java:121)
        at org.testng.TestRunner.runWorkers(TestRunner.java:1108)
        at org.testng.TestRunner.privateRun(TestRunner.java:737)
        at org.testng.TestRunner.run(TestRunner.java:596)
        at org.testng.SuiteRunner.runTest(SuiteRunner.java:315)
        at org.testng.SuiteRunner.runSequentially(SuiteRunner.java:310)
        at org.testng.SuiteRunner.privateRun(SuiteRunner.java:272)
        at org.testng.SuiteRunner.run(SuiteRunner.java:221)
        at org.testng.SuiteRunnerWorker.runSuite(SuiteRunnerWorker.java:52)
        at org.testng.SuiteRunnerWorker.run(SuiteRunnerWorker.java:86)
        at org.testng.TestNG.runSuitesSequentially(TestNG.java:1027)
        at org.testng.TestNG.runSuitesLocally(TestNG.java:964)
        at org.testng.TestNG.run(TestNG.java:896)
        at org.jboss.soa.esb.qa.framework.incontainer.TestNGRunner.runTestsWithConfigFile(TestNGRunner.java:67)
        at org.jboss.soa.esb.qa.framework.incontainer.TestNGRunner.run(TestNGRunner.java:77)
        at java.lang.Thread.run(Thread.java:636)
Caused by: javax.jcr.RepositoryException: Error starting the ""test-secured"" repository (check the configuration): null
        at org.modeshape.jcr.JcrEngine$RepositoryInitializer.call(JcrEngine.java:902)
        at org.modeshape.jcr.JcrEngine$RepositoryInitializer.call(JcrEngine.java:874)
        at java.util.concurrent.FutureTask$Sync.innerRun(FutureTask.java:334)
        at java.util.concurrent.FutureTask.run(FutureTask.java:166)
        at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1110)
        at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:603)
        ... 1 more
Caused by: java.lang.NullPointerException
        at org.modeshape.jcr.JcrEngine.doCreateJcrRepository(JcrEngine.java:433)
        at org.modeshape.jcr.JcrEngine$RepositoryInitializer.call(JcrEngine.java:891)
        ... 6 more
{code}
Whenever I put any string into value attribute, then the repository can be accessed.",,,
2722,MODE-1228,"I have a node N, mix:versionable, with children OPV COPY.
The versions of N are correct, including the children of the frozen node.

The trouble happens when restoring, using VersionManager.restore(Version arg0, boolean arg1): the frozen node is properly restored, but the children have no mixins, and no UUID anymore.
This happens because of shouldRestoreMixinsAndUuid==false on line 1095 of JcrVersionManager.java. 
This variable equals false because the children's primaryType isn't jcr:frozenNode (line 1072 of the same file). 
So in my opinion, either the children has to be frozen like the root, and old primaryType has to be frozen like the root, either the test of the line 1072 has to change its condition.

As asked by Randall Hauch, here is the path taken to reach the buggy code: 

Daemon Thread [http-localhost%2F127.0.0.1-8080-3] (Suspended (breakpoint at line 1095 in JcrVersionManager$RestoreCommand))	
	JcrVersionManager$RestoreCommand.restoreNode(AbstractJcrNode, AbstractJcrNode, DateTime) line: 1095	
	JcrVersionManager$RestoreCommand.execute() line: 941	
	JcrVersionManager.restore(Path, Version, String, boolean) line: 670	
	JcrVersionManager.restore(Version, boolean) line: 1792	
	JCRManagerImpl.restoreNodeVersion(Session, Location, Location) line: 578 //My code.	",,,
2727,MODE-1225,"This issue was originally logged as a feature request for MySQL 5.5 in: SOA-3170

But - the same error is being seen with RHEL6 and MySQL 5.1 - as installed by RHEL6

2011-07-20 12:51:48,892 ERROR [org.hibernate.tool.hbm2ddl.SchemaUpdate] (modeshape-start-repo-2-thread-1) Unsuccessful: create table DNA_CHANGELOG (ID bigint not null auto_increment, CHANGES longblob not null, CHANGE_COUNT integer not null, UTC_TIMESTAMP bigint not null, USERNAME varchar(64) not null, primary key (ID)) ENGINE=InnoDB
2011-07-20 12:51:48,892 ERROR [org.hibernate.tool.hbm2ddl.SchemaUpdate] (modeshape-start-repo-2-thread-1) You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'UTC_TIMESTAMP bigint not null, USERNAME varchar(64) not null, primary key (ID)) ' at line 1
2011-07-20 12:51:49,702 ERROR [org.hibernate.tool.hbm2ddl.SchemaUpdate] (modeshape-start-repo-2-thread-1) Unsuccessful: create index NS_CHANGE_TS_INX on DNA_CHANGELOG (UTC_TIMESTAMP)
2011-07-20 12:51:49,702 ERROR [org.hibernate.tool.hbm2ddl.SchemaUpdate] (modeshape-start-repo-2-thread-1) You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'UTC_TIMESTAMP)' at line 1
2011-07-20 12:51:52,941 ERROR [org.hibernate.tool.hbm2ddl.SchemaUpdate] (modeshape-start-repo-2-thread-1) Unsuccessful: create table DNA_CHANGELOG (ID bigint not null auto_increment, CHANGES longblob not null, CHANGE_COUNT integer not null, UTC_TIMESTAMP bigint not null, USERNAME varchar(64) not null, primary key (ID)) ENGINE=InnoDB
2011-07-20 12:51:52,941 ERROR [org.hibernate.tool.hbm2ddl.SchemaUpdate] (modeshape-start-repo-2-thread-1) You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'UTC_TIMESTAMP bigint not null, USERNAME varchar(64) not null, primary key (ID)) ' at line 1
2011-07-20 12:51:52,941 ERROR [org.hibernate.tool.hbm2ddl.SchemaUpdate] (modeshape-start-repo-2-thread-1) Unsuccessful: create index NS_CHANGE_TS_INX on DNA_CHANGELOG (UTC_TIMESTAMP)
2011-07-20 12:51:52,941 ERROR [org.hibernate.tool.hbm2ddl.SchemaUpdate] (modeshape-start-repo-2-thread-1) You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'UTC_TIMESTAMP)' at line 1
",,,
2729,MODE-1224,"I have SOA-P 5.2 ER1 build with Modeshape installed and configured to use PostgreSQL 8.4 as backend database. First start-up of the server - with clean database schema - went quick, it took approximately 2 minutes. Then I shutdown server and started it again. During the startup, server hung at these lines:

{code}
17:08:30,400 INFO  [SchemaUpdate] Running hbm2ddl schema update
17:08:30,400 INFO  [SchemaUpdate] fetching database metadata
17:08:30,401 INFO  [SchemaUpdate] updating schema
17:08:30,441 INFO  [TableMetadata] table found: public.dna_changelog
17:08:30,441 INFO  [TableMetadata] columns: [id, username, change_count, utc_timestamp, changes]
17:08:30,441 INFO  [TableMetadata] foreign keys: []
17:08:30,441 INFO  [TableMetadata] indexes: [dna_changelog_pkey, ns_change_ts_inx]
17:08:30,464 INFO  [TableMetadata] table found: public.dna_namespaces
17:08:30,464 INFO  [TableMetadata] columns: [id, uri]
17:08:30,464 INFO  [TableMetadata] foreign keys: []
17:08:30,464 INFO  [TableMetadata] indexes: [ns_uri_inx, dna_namespaces_pkey]
17:08:30,486 INFO  [TableMetadata] table found: public.dna_workspaces
17:08:30,486 INFO  [TableMetadata] columns: [id, name]
17:08:30,486 INFO  [TableMetadata] foreign keys: []
17:08:30,486 INFO  [TableMetadata] indexes: [ws_name_inx, dna_workspaces_pkey]
17:08:30,510 INFO  [TableMetadata] table found: public.mode_options
17:08:30,510 INFO  [TableMetadata] columns: [name, value]
17:08:30,510 INFO  [TableMetadata] foreign keys: []
17:08:30,510 INFO  [TableMetadata] indexes: [mode_options_pkey]
17:08:30,533 INFO  [TableMetadata] table found: public.mode_simple_large_values
17:08:30,533 INFO  [TableMetadata] columns: [compressed, length, data, sha1, type]
17:08:30,533 INFO  [TableMetadata] foreign keys: []
17:08:30,533 INFO  [TableMetadata] indexes: [mode_simple_large_values_pkey]
17:08:30,562 INFO  [TableMetadata] table found: public.mode_simple_node
17:08:30,562 INFO  [TableMetadata] columns: [child_name_local, child_name_ns_id, node_uuid, data, workspace_id, allows_sns, id, compressed, child_index, num_props, sns_index, enforcerefinteg, parent_id]
17:08:30,562 INFO  [TableMetadata] foreign keys: [fke43e2bd346ef783f, fke43e2bd360f39011]
17:08:30,562 INFO  [TableMetadata] indexes: [mode_simple_node_pkey, nodeuuid_inx, childindex_inx, childname_inx]
17:08:30,588 INFO  [TableMetadata] table found: public.mode_subgraph_nodes
17:08:30,588 INFO  [TableMetadata] columns: [id, child_num, parent_num, uuid, query_id, depth]
17:08:30,588 INFO  [TableMetadata] foreign keys: []
17:08:30,588 INFO  [TableMetadata] indexes: [queryid_inx, mode_subgraph_nodes_pkey]
17:08:30,615 INFO  [TableMetadata] table found: public.mode_subgraph_queries
17:08:30,615 INFO  [TableMetadata] columns: [id, workspace_id, root_uuid]
17:08:30,615 INFO  [TableMetadata] foreign keys: []
17:08:30,615 INFO  [TableMetadata] indexes: [mode_subgraph_queries_pkey]
17:08:30,640 INFO  [TableMetadata] table found: public.modeshape_largevalue_usages
17:08:30,640 INFO  [TableMetadata] columns: [id, largevalues_sha1]
17:08:30,640 INFO  [TableMetadata] foreign keys: [fk4b54e5da1b6fbc1c, fk4b54e5dae58cec5c]
17:08:30,640 INFO  [TableMetadata] indexes: [modeshape_largevalue_usages_pkey]
17:08:30,641 INFO  [SchemaUpdate] schema update complete
{code}

Then server stayed here for 5 or 6 minutes and then continued in startup: 

{code}
17:14:45,804 INFO  [ModeShapeEngine] Completed starting the ""eds"" repository
17:14:45,845 INFO  [JNDIManagedRepositories] ModeShape Repositories bound to JNDI at name ""jcr/local"".
{code}

This happened also in third startup attempt. So, first start with clean DB schema went OK - it took usual starting time - no hanging.

Second, third and every other startup hung on ""schema update complete"" line, stayed there 5 minutes and then continued. Schema update with production DB shouldn't take such amount of time.",,,
2734,MODE-1216,"Due to the MODE-1215 problem, the jdbc util classes (which were copies of the common classes) should be removed and instead use the common-core classes, since common-core is already included in the modeshade client jar. This will also take care of the changes to logger that were not replicated.",,,
2757,MODE-1215,"Trying to execute query:  select * from nt_file   thru Teiid (using SQuirrel), and the server StackOverflowError is seen.

[JDBCExecutionException] 0: Error Code:0 Message:'Error; - nested throwable: (java.lang.StackOverflowError)' error executing statement(s): [SQL: SELECT g_0.""jcr:created"", g_0.""jcr:createdBy"", g_0.""jcr:name"", g_0.""jcr:path"", g_0.""jcr:primaryType"", g_0.""jcr:score"", g_0.""mode:depth"", g_0.""mode:localName"" FROM ""nt:file"" AS g_0]
1 [NestedSQLException]Error; - nested throwable: (java.lang.StackOverflowError)
2 [StackOverflowError]


Caused by: org.jboss.util.NestedSQLException: Error; - nested throwable: (java.lang.StackOverflowError)
	at org.jboss.resource.adapter.jdbc.WrappedConnection.checkException(WrappedConnection.java:889)
	at org.jboss.resource.adapter.jdbc.WrappedStatement.checkException(WrappedStatement.java:852)
	at org.jboss.resource.adapter.jdbc.WrappedStatement.executeQuery(WrappedStatement.java:231)
	at org.teiid.translator.jdbc.JDBCQueryExecution.execute(JDBCQueryExecution.java:82)
	... 14 more
Caused by: java.lang.StackOverflowError
	at java.util.Locale.equals(Locale.java:910)
	at java.util.concurrent.ConcurrentHashMap$Segment.put(ConcurrentHashMap.java:426)
	at java.util.concurrent.ConcurrentHashMap.putIfAbsent(ConcurrentHashMap.java:897)
	at org.modeshape.jdbc.util.I18n.localize(I18n.java:206)
	at org.modeshape.jdbc.util.I18n.rawText(I18n.java:383)
	at org.modeshape.jdbc.util.I18n.text(I18n.java:415)
	at org.modeshape.jdbc.util.I18n.text(I18n.java:402)
	at org.modeshape.jdbc.util.StringUtil.createString(StringUtil.java:86)
	at org.modeshape.jdbc.util.I18n.text(I18n.java:416)
	at org.modeshape.jdbc.util.I18n.text(I18n.java:402)
	at org.modeshape.jdbc.util.StringUtil.createString(StringUtil.java:86)
	at org.modeshape.jdbc.util.I18n.text(I18n.java:416)
	at org.modeshape.jdbc.util.I18n.text(I18n.java:402)
......",,,
2759,MODE-1214,"When starting the jboss as 5 server, seeing the following exception for each persistent unit in the modeshape-connector-store-jpa connector:

21:34:59,334 INFO  [PersistenceUnitDeployment] Starting persistence unit persistence.unit:unitName=modeshape-connector-store-jpa-2.6-SNAPSHOT.jar#modeshape-connector-jpa-nocache
21:34:59,363 ERROR [AbstractKernelController] Error installing to Start: name=persistence.unit:unitName=modeshape-connector-store-jpa-2.6-SNAPSHOT.jar#modeshape-connector-jpa-nocache state=Create
java.lang.RuntimeException: Specification violation [EJB3 JPA 6.2.1.2] - You have not defined a jta-data-source for a JTA enabled persistence context named: modeshape-connector-jpa-nocache
	at org.jboss.jpa.deployment.PersistenceUnitInfoImpl.<init>(PersistenceUnitInfoImpl.java:115)
	at org.jboss.jpa.deployment.PersistenceUnitDeployment.start(PersistenceUnitDeployment.java:275)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at 
...
21:34:59,395 ERROR [AbstractKernelController] Error installing to Start: name=persistence.unit:unitName=modeshape-connector-store-jpa-2.6-SNAPSHOT.jar#modeshape-connector-jpa-bootstrap state=Create
java.lang.RuntimeException: Specification violation [EJB3 JPA 6.2.1.2] - You have not defined a jta-data-source for a JTA enabled persistence context named: modeshape-connector-jpa-bootstrap
....
21:34:59,423 ERROR [AbstractKernelController] Error installing to Start: name=persistence.unit:unitName=modeshape-connector-store-jpa-2.6-SNAPSHOT.jar#modeshape-connector-jpa-simple state=Create
java.lang.RuntimeException: Specification violation [EJB3 JPA 6.2.1.2] - You have not defined a jta-data-source for a JTA enabled persistence context named: modeshape-connector-jpa-simple
....
21:34:59,439 ERROR [AbstractKernelController] Error installing to Start: name=persistence.unit:unitName=modeshape-connector-store-jpa-2.6-SNAPSHOT.jar#modeshape-connector-jpa-ehcache state=Create
java.lang.RuntimeException: Specification violation [EJB3 JPA 6.2.1.2] - You have not defined a jta-data-source for a JTA enabled persistence context named: modeshape-connector-jpa-ehcache

.....
21:34:59,476 ERROR [AbstractKernelController] Error installing to Start: name=persistence.unit:unitName=modeshape-connector-store-jpa-2.6-SNAPSHOT.jar#modeshape-connector-jpa-infinispan state=Create
java.lang.RuntimeException: Specification violation [EJB3 JPA 6.2.1.2] - You have not defined a jta-data-source for a JTA enabled persistence context named: modeshape-connector-jpa-infinispan



",,,
2761,MODE-1211,"Columns of type 'Name' are returned as type 'String' in resultset metadata, but returned as type 'Name' in database metadata",,,
2768,MODE-1207,"Using a default configuration for WSDL sequencer, I published a WSDL document under /files. Document with name test.wsdl was published under /files/test.wsdl. Sequencer framework created only the node /sequenced/wsdl/test.wsdl with correct properties but with no child nodes. Child nodes should contain information about particular WSDL elements (message, portType, binding etc.) ",,,
