,diff,commit_id,summary,commit_time,files
375,"@@ -24,6 +24,7 @@
 import java.io.ByteArrayOutputStream;
 import java.io.IOException;
 import java.io.InputStream;
 import java.nio.charset.StandardCharsets;
 
 /**
@@ -36,11 +37,15 @@ private HttpClientUtils() {
     }
 
     public static String readResponse(final HttpResponse response) throws IOException {
         HttpEntity entity = response.getEntity();
         if(entity == null) {
             return """";
         }
         return readResponse(entity.getContent());
     }
 
     public static String readResponse(InputStream stream) throws IOException {
@@ -54,6 +59,17 @@ public static String readResponse(InputStream stream) throws IOException {
         return new String(out.toByteArray(), StandardCharsets.UTF_8);
     }
 
     public static byte[] readRawResponse(final HttpResponse response) throws IOException {
         return readRawResponse(response.getEntity().getContent());
     }
",74,,,
376,"@@ -56,6 +56,7 @@
 import java.net.InetAddress;
 import java.net.InetSocketAddress;
 import java.nio.charset.Charset;
 import java.nio.charset.UnsupportedCharsetException;
 import java.security.AccessController;
 import java.security.Principal;
@@ -600,12 +601,14 @@ public String getCharacterEncoding() {
         if (characterEncodingFromHeader != null) {
             return characterEncodingFromHeader;
         }
 
         if (servletContext.getDeployment().getDeploymentInfo().getDefaultRequestEncoding() != null ||
                 servletContext.getDeployment().getDeploymentInfo().getDefaultEncoding() != null) {
             return servletContext.getDeployment().getDefaultRequestCharset().name();
         }
 
         return null;
     }
 
@@ -860,21 +863,22 @@ public BufferedReader getReader() throws IOException {
             if (servletInputStream != null) {
                 throw UndertowServletMessages.MESSAGES.getInputStreamAlreadyCalled();
             }
             Charset charSet = servletContext.getDeployment().getDefaultRequestCharset();
             if (characterEncoding != null) {
                 charSet = characterEncoding;
             } else {
                 String c = getCharacterEncodingFromHeader();
                 if (c != null) {
                     try {
                         charSet = Charset.forName(c);
                     } catch (UnsupportedCharsetException e) {
                         throw new UnsupportedEncodingException();
                     }
                 }
             }
 
             reader = new BufferedReader(new InputStreamReader(exchange.getInputStream(), charSet));
         }
         readStarted = true;
         return reader;
",97,,,
377,"@@ -23,6 +23,7 @@
 import java.io.UnsupportedEncodingException;
 import java.net.MalformedURLException;
 import java.net.URL;
 import java.util.ArrayList;
 import java.util.Collection;
 import java.util.Collections;
@@ -324,10 +325,20 @@ public Collection<String> getHeaderNames() {
 
     @Override
     public String getCharacterEncoding() {
         if (charset == null) {
             return servletContext.getDeployment().getDefaultResponseCharset().name();
         }
         return charset;
     }
 
     @Override
",231,,,
378,"@@ -24,14 +24,15 @@
 import javax.servlet.http.HttpServletResponse;
 import java.io.IOException;
 import java.io.PrintWriter;
 
 /**
  * @author Artemy Osipov
  */
 public class DefaultCharacterEncodingServlet extends HttpServlet {
 
     @Override
     protected void service(final HttpServletRequest req, final HttpServletResponse resp) throws ServletException, IOException {
         String requestCharacterEncoding = req.getCharacterEncoding();
         String responseCharacterEncoding = resp.getCharacterEncoding();
 
@@ -40,4 +41,22 @@ protected void service(final HttpServletRequest req, final HttpServletResponse r
                 requestCharacterEncoding, responseCharacterEncoding));
         writer.close();
     }
 }
",261,,,
379,"@@ -28,13 +28,16 @@
 import io.undertow.util.StatusCodes;
 import org.apache.http.HttpResponse;
 import org.apache.http.client.methods.HttpGet;
 import org.junit.Assert;
 import org.junit.Test;
 import org.junit.runner.RunWith;
 
 import javax.servlet.ServletContext;
 import javax.servlet.ServletException;
 import java.io.IOException;
 import java.nio.charset.StandardCharsets;
 import java.util.regex.Matcher;
 import java.util.regex.Pattern;
@@ -77,7 +80,8 @@ private void testDefaultEncoding(String defaultCharacterEncoding,
         }
     }
 
     private void testServletContextCharacterEncoding(final String requestCharacterEncoding, final String responseCharacterEncoding)
             throws IOException, ServletException {
         DeploymentUtils.setupServlet(new ServletExtension() {
                                          @Override
@@ -89,17 +93,23 @@ public void handleDeployment(final DeploymentInfo deploymentInfo, final ServletC
                 Servlets.servlet(""servlet"", DefaultCharacterEncodingServlet.class).addMapping(""/""));
         TestHttpClient client = new TestHttpClient();
         try {
             HttpGet get = new HttpGet(DefaultServer.getDefaultServerURL() + ""/servletContext"");
             HttpResponse result = client.execute(get);
             Assert.assertEquals(StatusCodes.OK, result.getStatusLine().getStatusCode());
             String response = HttpClientUtils.readResponse(result);
             final String expectedRequestCharEncoding = requestCharacterEncoding == null ? ""null"" : requestCharacterEncoding;
             Assert.assertEquals(""Unexpected request character encoding"",
                     expectedRequestCharEncoding, readParameter(response, ""requestCharacterEncoding""));
             // spec mandates ""ISO-8859-1"" as the default (see javadoc of ServletResponse#getCharacterEncoding())
             final String expectedResponseCharEncoding = responseCharacterEncoding == null ? ""ISO-8859-1"" : responseCharacterEncoding;
             Assert.assertEquals(""Unexpected response character encoding"",
                     expectedResponseCharEncoding, readParameter(response, ""responseCharacterEncoding""));
         } finally {
             client.getConnectionManager().shutdown();
         }
@@ -139,10 +149,16 @@ public void testDefaultEncodingSetNotEqualDefault() throws IOException, ServletE
      */
     @Test
     public void testServletContextCharEncoding() throws Exception {
         testServletContextCharacterEncoding(null, null);
         testServletContextCharacterEncoding(""UTF-8"", null);
         testServletContextCharacterEncoding(""UTF-8"", ""UTF-8"");
         testServletContextCharacterEncoding(null, ""UTF-8"");
         testServletContextCharacterEncoding(StandardCharsets.UTF_16BE.name(), ""UTF-8"");
     }
 }
",262,,,
380,"@@ -0,0 +1,73 @@
",263,,,
381,"@@ -0,0 +1,73 @@
",264,,,
382,"@@ -1139,7 +1139,7 @@ public Map<String, Cookie> getRequestCookies() {
      * @param cookie The cookie
      */
     public HttpServerExchange setResponseCookie(final Cookie cookie) {
         if(getConnection().getUndertowOptions().get(UndertowOptions.ENABLE_RFC6265_COOKIE_VALIDATION, UndertowOptions.DEFAULT_ENABLE_RFC6265_COOKIE_VALIDATION)) {
             if (cookie.getValue() != null && !cookie.getValue().isEmpty()) {
                 Rfc6265CookieSupport.validateCookieValue(cookie.getValue());
             }
",77,,,
383,"@@ -16,6 +16,8 @@ io.undertow.attribute.LocalServerNameAttribute$Builder
 io.undertow.attribute.RequestHeaderAttribute$Builder
 io.undertow.attribute.ResponseHeaderAttribute$Builder
 io.undertow.attribute.CookieAttribute$Builder
 io.undertow.attribute.ResponseCodeAttribute$Builder
 io.undertow.attribute.PredicateContextAttribute$Builder
 io.undertow.attribute.QueryParameterAttribute$Builder
",265,,,
384,"@@ -268,7 +268,6 @@
                 <plugin>
                     <groupId>org.apache.felix</groupId>
                     <artifactId>maven-bundle-plugin</artifactId>
                     <version>3.2.0</version>
                 </plugin>
             </plugins>
         </pluginManagement>
",89,,,
385,"@@ -203,18 +203,22 @@ public static Map<String, Cookie> parseRequestCookies(int maxCookies, boolean al
     }
 
     static Map<String, Cookie> parseRequestCookies(int maxCookies, boolean allowEqualInValue, List<String> cookies, boolean commaIsSeperator) {
         if (cookies == null) {
             return new TreeMap<>();
         }
         final Map<String, Cookie> parsedCookies = new TreeMap<>();
 
         for (String cookie : cookies) {
             parseCookie(cookie, parsedCookies, maxCookies, allowEqualInValue, commaIsSeperator);
         }
         return parsedCookies;
     }
 
     private static void parseCookie(final String cookie, final Map<String, Cookie> parsedCookies, int maxCookies, boolean allowEqualInValue, boolean commaIsSeperator) {
         int state = 0;
         String name = null;
         int start = 0;
@@ -261,7 +265,13 @@ private static void parseCookie(final String cookie, final Map<String, Cookie> p
                         containsEscapedQuotes = false;
                         state = 3;
                         start = i + 1;
                     } else if (!allowEqualInValue && c == '=') {
                         cookieCount = createCookie(name, cookie.substring(start, i), maxCookies, cookieCount, cookies, additional);
                         state = 4;
                         start = i + 1;
",198,,,
386,"@@ -42,7 +42,7 @@ public final class LegacyCookieSupport {
      *
      * Defaults to false.
      */
     private static final boolean ALLOW_HTTP_SEPARATORS_IN_V0 = Boolean.getBoolean(""io.undertow.legacy.cookie.ALLOW_HTTP_SEPARATORS_IN_V0"");
 
 
     /**
@@ -143,7 +143,7 @@ private static boolean isV0Token(String value) {
      * @throws IllegalArgumentException if a control character was supplied as
      *         input
      */
     private static boolean isHttpSeparator(final char c) {
         if (c < 0x20 || c >= 0x7f) {
             if (c != 0x09) {
                 throw UndertowMessages.MESSAGES.invalidControlCharacter(Integer.toString(c));
",266,,,
387,"@@ -222,6 +222,45 @@ public void testCommaSeparatedCookies() {
         Assert.assertEquals(""FEDEX"", cookie.getValue());
     }
 
     @Test
     public void testQuotedEscapedStringInRequestCookie() {
         Map<String, Cookie> cookies = Cookies.parseRequestCookies(3, false, Arrays.asList(
@@ -245,9 +284,11 @@ public void testQuotedEscapedStringInRequestCookie() {
 
     @Test
     public void testSimpleJSONObjectInRequestCookies() {
         Map<String, Cookie> cookies = Cookies.parseRequestCookies(2, true, Arrays.asList(
                 ""CUSTOMER={\""v1\"":1, \""id\"":\""some_unique_id\"", \""c\"":\""http://www.google.com?q=love me\""};""
                 + "" $Domain=LOONEY_TUNES; $Version=1; $Path=/; SHIPPING=FEDEX""));
 
         Cookie cookie = cookies.get(""CUSTOMER"");
         Assert.assertEquals(""CUSTOMER"", cookie.getName());
@@ -267,9 +308,11 @@ public void testSimpleJSONObjectInRequestCookies() {
 
     @Test
     public void testQuotedJSONObjectInRequestCookies() {
         Map<String, Cookie> cookies = Cookies.parseRequestCookies(2, true, Arrays.asList(
                 ""CUSTOMER=\""{\\\""v1\\\"":1, \\\""id\\\"":\\\""some_unique_id\\\"", \\\""c\\\"":\\\""http://www.google.com?q=love me\\\""}\"";""
                 + "" $Domain=LOONEY_TUNES; $Version=1; $Path=/; SHIPPING=FEDEX""));
 
         Cookie cookie = cookies.get(""CUSTOMER"");
         Assert.assertEquals(""CUSTOMER"", cookie.getName());
@@ -289,12 +332,14 @@ public void testQuotedJSONObjectInRequestCookies() {
 
     @Test
     public void testComplexJSONObjectInRequestCookies() {
         Map<String, Cookie> cookies = Cookies.parseRequestCookies(2, false, Arrays.asList(
                 ""CUSTOMER={ \""accounting\"" : [ { \""firstName\"" : \""John\"", \""lastName\"" : \""Doe\"", \""age\"" : 23 },""
                 + "" { \""firstName\"" : \""Mary\"",  \""lastName\"" : \""Smith\"", \""age\"" : 32 }], ""
                 + ""\""sales\"" : [ { \""firstName\"" : \""Sally\"", \""lastName\"" : \""Green\"", \""age\"" : 27 }, ""
                 + ""{ \""firstName\"" : \""Jim\"", \""lastName\"" : \""Galley\"", \""age\"" : 41 } ] };""
                 + "" $Domain=LOONEY_TUNES; $Version=1; $Path=/; SHIPPING=FEDEX""));
 
         Cookie cookie = cookies.get(""CUSTOMER"");
         Assert.assertEquals(""CUSTOMER"", cookie.getName());
",199,,,
